PCA_00_bio,PCA_01_bio,PCA_02_bio,PCA_03_bio,PCA_04_bio,snip_id,embryo_id,experiment_date,temperature,short_pert_name,predicted_stage_hpf,surface_area_um,source,timepoint
2.064555042426522,0.27706486240306516,-1.087224047761734,0.09653961032845013,-0.10780302287204628,20240813_24hpf_D03_e00_t0000,20240813_24hpf_D03_e00,20240813_24hpf,25.0,wt_ab,24.0617693359375,557283.5201524374,20240813,24.0
-1.2716198890159023,2.2318680475557606,-0.5679854725633424,-0.3662558581127285,0.4021146375272042,20240813_24hpf_D04_e00_t0000,20240813_24hpf_D04_e00,20240813_24hpf,28.5,wt_ab,24.058978233506945,754924.7685785925,20240813,24.0
-1.6728027472397518,1.235528411939367,0.06553325985892783,0.38410593813925104,0.07304521407205561,20240813_24hpf_D05_e00_t0000,20240813_24hpf_D05_e00,20240813_24hpf,32.0,wt_ab,24.05621200086805,920050.0973280792,20240813,24.0
-1.1478215747405136,1.5474530986612953,0.08893726617895562,0.13387517518605271,0.24772201477450215,20240813_24hpf_D06_e00_t0000,20240813_24hpf_D06_e00,20240813_24hpf,33.5,wt_ab,24.05333200954861,884294.1571854083,20240813,24.0
-0.3078351539842191,1.9982895316699956,-0.4137151607611682,-0.1095897912604305,0.33812968799250104,20240813_24hpf_D07_e00_t0000,20240813_24hpf_D07_e00,20240813_24hpf,35.0,wt_ab,24.05049986979167,831180.9645462952,20240813,24.0
1.5054261623308007,-0.4749772639696455,-1.4585875857569963,1.622826363517574,0.7643272037688126,20240813_24hpf_E02_e00_t0000,20240813_24hpf_E02_e00,20240813_24hpf,19.0,wt_ab,24.067419140625,528239.0509750574,20240813,24.0
2.179883744244425,-0.003830110056265581,-1.05386078762191,-0.08101343741643481,0.31129861969757316,20240813_24hpf_E03_e00_t0000,20240813_24hpf_E03_e00,20240813_24hpf,25.0,wt_ab,24.07022092013889,577996.508131525,20240813,24.0
-1.0354968403243252,2.162700164873482,-0.5173930787397968,-0.5421452783254527,0.21556120091852596,20240813_24hpf_E04_e00_t0000,20240813_24hpf_E04_e00,20240813_24hpf,28.5,wt_ab,24.072978255208334,663509.9054306636,20240813,24.0
-1.3790735618317744,1.7461987013036229,0.08995376370555015,0.1935814022565396,0.16414266154489954,20240813_24hpf_E05_e00_t0000,20240813_24hpf_E05_e00,20240813_24hpf,32.0,wt_ab,24.0757853515625,903502.8499481376,20240813,24.0
-0.03203564227332596,2.1313721618561967,0.09063495722312079,-0.2982112990899161,-0.2117907570629434,20240813_24hpf_E06_e00_t0000,20240813_24hpf_E06_e00,20240813_24hpf,33.5,wt_ab,24.07855336371528,950598.8617218176,20240813,24.0
-0.9409085999350543,1.9773786956724386,-0.14189300973197277,0.09619471238672764,-0.04094538610184047,20240813_24hpf_E07_e00_t0000,20240813_24hpf_E07_e00,20240813_24hpf,35.0,wt_ab,24.081324913194443,930811.5938758734,20240813,24.0
1.5972596421918315,-0.3105970930257339,-1.3496779369639844,1.4950515830954088,0.34455463273394227,20240813_24hpf_F02_e00_t0000,20240813_24hpf_F02_e00,20240813_24hpf,19.0,wt_ab,24.0980396484375,508683.2131623993,20240813,24.0
