experiment_id,target_metric,n_samples,n_embryos,cv_strategy,alpha_median,alpha_iqr,r2_mean,r2_std,mae_mean,rmse_mean,pearson_mean
20251106,mean_curvature_per_um,6187,95,GroupKFold(5),100.0,0.0,0.5487320693877447,0.04230349724080299,0.00018183857485240665,0.000232711933817087,0.7537200951959453
20251106,baseline_deviation_um,6187,95,GroupKFold(5),100.0,0.0,0.8583677385474211,0.03411221483297963,44.241993174121696,57.76761294413198,0.9300752203427068
