experiment_id,path,present,readable,row_count,schema_id,columns_json,error
20230831,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20230831/snip_qc/20230831_snip_qc.parquet,False,False,,,[],
20240509_18ss,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240509_18ss/snip_qc/20240509_18ss_snip_qc.parquet,True,True,25.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240509_24hpf,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240509_24hpf/snip_qc/20240509_24hpf_snip_qc.parquet,True,True,32.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240510,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240510/snip_qc/20240510_snip_qc.parquet,True,True,59.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240717,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240717/snip_qc/20240717_snip_qc.parquet,True,True,68.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240718,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240718/snip_qc/20240718_snip_qc.parquet,True,True,99.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240724,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240724/snip_qc/20240724_snip_qc.parquet,True,True,56.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240725,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240725/snip_qc/20240725_snip_qc.parquet,True,True,64.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20240726,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240726/snip_qc/20240726_snip_qc.parquet,True,True,60.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250622_chem_28C_T00_1425,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250622_chem_28C_T00_1425/snip_qc/20250622_chem_28C_T00_1425_snip_qc.parquet,True,True,91.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250622_chem_28C_T01_1658,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250622_chem_28C_T01_1658/snip_qc/20250622_chem_28C_T01_1658_snip_qc.parquet,True,True,86.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250622_chem_34C_T00_1256,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250622_chem_34C_T00_1256/snip_qc/20250622_chem_34C_T00_1256_snip_qc.parquet,True,True,78.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250622_chem_34C_T01_1632,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250622_chem_34C_T01_1632/snip_qc/20250622_chem_34C_T01_1632_snip_qc.parquet,True,True,79.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250622_chem_35C_T00_1223_check,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250622_chem_35C_T00_1223_check/snip_qc/20250622_chem_35C_T00_1223_check_snip_qc.parquet,False,False,,,[],
20250622_chem_35C_T01_1605,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250622_chem_35C_T01_1605/snip_qc/20250622_chem_35C_T01_1605_snip_qc.parquet,False,False,,,[],
20250623_chem_28C_T02_1259,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250623_chem_28C_T02_1259/snip_qc/20250623_chem_28C_T02_1259_snip_qc.parquet,False,False,,,[],
20250623_chem_34C_T02_1231,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250623_chem_34C_T02_1231/snip_qc/20250623_chem_34C_T02_1231_snip_qc.parquet,False,False,,,[],
20250623_chem_35C_T02_1204,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250623_chem_35C_T02_1204/snip_qc/20250623_chem_35C_T02_1204_snip_qc.parquet,False,False,,,[],
20250624_chem02_28C_T00_1356,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250624_chem02_28C_T00_1356/snip_qc/20250624_chem02_28C_T00_1356_snip_qc.parquet,True,True,104.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250624_chem02_28C_T01_1808,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250624_chem02_28C_T01_1808/snip_qc/20250624_chem02_28C_T01_1808_snip_qc.parquet,True,True,97.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250624_chem02_34C_T00_1243,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250624_chem02_34C_T00_1243/snip_qc/20250624_chem02_34C_T00_1243_snip_qc.parquet,True,True,78.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250624_chem02_34C_T01_1739,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250624_chem02_34C_T01_1739/snip_qc/20250624_chem02_34C_T01_1739_snip_qc.parquet,True,True,75.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250624_chem02_35C_T00_1216,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250624_chem02_35C_T00_1216/snip_qc/20250624_chem02_35C_T00_1216_snip_qc.parquet,True,True,81.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250624_chem02_35C_T01_1711,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250624_chem02_35C_T01_1711/snip_qc/20250624_chem02_35C_T01_1711_snip_qc.parquet,True,True,84.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250625_chem02_28C_T02_1332,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250625_chem02_28C_T02_1332/snip_qc/20250625_chem02_28C_T02_1332_snip_qc.parquet,True,True,96.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250625_chem02_34C_T02_1301,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250625_chem02_34C_T02_1301/snip_qc/20250625_chem02_34C_T02_1301_snip_qc.parquet,True,True,82.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250625_chem02_35C_T02_1228,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250625_chem02_35C_T02_1228/snip_qc/20250625_chem02_35C_T02_1228_snip_qc.parquet,True,True,84.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250703_chem3_28C_T00_1325,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250703_chem3_28C_T00_1325/snip_qc/20250703_chem3_28C_T00_1325_snip_qc.parquet,True,True,61.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250703_chem3_34C_T00_1131,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250703_chem3_34C_T00_1131/snip_qc/20250703_chem3_34C_T00_1131_snip_qc.parquet,True,True,58.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250703_chem3_34C_T01_1457,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250703_chem3_34C_T01_1457/snip_qc/20250703_chem3_34C_T01_1457_snip_qc.parquet,True,True,59.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250703_chem3_35C_T00_1101,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250703_chem3_35C_T00_1101/snip_qc/20250703_chem3_35C_T00_1101_snip_qc.parquet,True,True,65.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250703_chem3_35C_T01_1437,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250703_chem3_35C_T01_1437/snip_qc/20250703_chem3_35C_T01_1437_snip_qc.parquet,True,True,58.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250716_chem4_28C_T00_1158,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250716_chem4_28C_T00_1158/snip_qc/20250716_chem4_28C_T00_1158_snip_qc.parquet,True,True,87.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250716_chem4_28C_T01_1400,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250716_chem4_28C_T01_1400/snip_qc/20250716_chem4_28C_T01_1400_snip_qc.parquet,True,True,94.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250716_chem4_34C_T00_1014,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250716_chem4_34C_T00_1014/snip_qc/20250716_chem4_34C_T00_1014_snip_qc.parquet,True,True,94.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250716_chem4_35C_T00_1045,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250716_chem4_35C_T00_1045/snip_qc/20250716_chem4_35C_T00_1045_snip_qc.parquet,True,True,91.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250721_chem5_28C_T00_1257,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250721_chem5_28C_T00_1257/snip_qc/20250721_chem5_28C_T00_1257_snip_qc.parquet,True,True,107.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250721_chem5_28C_T01_1401,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250721_chem5_28C_T01_1401/snip_qc/20250721_chem5_28C_T01_1401_snip_qc.parquet,True,True,107.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250721_chem5_35C_T00_1023,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250721_chem5_35C_T00_1023/snip_qc/20250721_chem5_35C_T00_1023_snip_qc.parquet,True,True,108.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260319_cilia_crispant_18hpf,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260319_cilia_crispant_18hpf/snip_qc/20260319_cilia_crispant_18hpf_snip_qc.parquet,True,True,92.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260319_cilia_crispant_24hpf,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260319_cilia_crispant_24hpf/snip_qc/20260319_cilia_crispant_24hpf_snip_qc.parquet,True,True,99.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260319_cilia_crispant_30hpf,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260319_cilia_crispant_30hpf/snip_qc/20260319_cilia_crispant_30hpf_snip_qc.parquet,True,True,102.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260416_cep290_30to48hpf_plate01_t02,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260416_cep290_30to48hpf_plate01_t02/snip_qc/20260416_cep290_30to48hpf_plate01_t02_snip_qc.parquet,True,True,109.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260416_cep290_30to48hpf_plate02_t02,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260416_cep290_30to48hpf_plate02_t02/snip_qc/20260416_cep290_30to48hpf_plate02_t02_snip_qc.parquet,True,True,70.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260320,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260320/snip_qc/20260320_snip_qc.parquet,False,False,,,[],
20231110,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20231110/snip_qc/20231110_snip_qc.parquet,False,False,,,[],
20231206,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20231206/snip_qc/20231206_snip_qc.parquet,False,False,,,[],
20231218,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20231218/snip_qc/20231218_snip_qc.parquet,False,False,,,[],
20240306,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240306/snip_qc/20240306_snip_qc.parquet,False,False,,,[],
20240307,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240307/snip_qc/20240307_snip_qc.parquet,False,False,,,[],
20240404,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240404/snip_qc/20240404_snip_qc.parquet,False,False,,,[],
20240411,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240411/snip_qc/20240411_snip_qc.parquet,False,False,,,[],
20240418,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240418/snip_qc/20240418_snip_qc.parquet,False,False,,,[],
20240509,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240509/snip_qc/20240509_snip_qc.parquet,False,False,,,[],
20240522,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240522/snip_qc/20240522_snip_qc.parquet,False,False,,,[],
20240530,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240530/snip_qc/20240530_snip_qc.parquet,False,False,,,[],
20240626,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240626/snip_qc/20240626_snip_qc.parquet,False,False,,,[],
20240812,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240812/snip_qc/20240812_snip_qc.parquet,False,False,,,[],
20241022,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20241022/snip_qc/20241022_snip_qc.parquet,False,False,,,[],
20241023,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20241023/snip_qc/20241023_snip_qc.parquet,False,False,,,[],
20250126,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250126/snip_qc/20250126_snip_qc.parquet,False,False,,,[],
20250215,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250215/snip_qc/20250215_snip_qc.parquet,False,False,,,[],
