variance_ratio,null_ratio_mean,null_ratio_p95,p_variance,boot_angle_median,boot_angle_p95,gap_to_pc2,contrast,axis,target,temperature,timepoint,n_embryos,random_angle_median,angle_to_lda,loo_auc,q_auc,usable,separation,log_sd_ratio,axis_significant,axis_stable
0.45989810024189554,0.35133243531912123,0.42270973012066393,0.010994502748625687,29.50508420219312,63.57840133631245,1.3833683616814332,atf6 vs ctrl | 24C | 24hpf,pooled_pc1,atf6,24.0,24.0,22,69.45010570102967,81.07572929121613,0.675,0.2288620470438652,False,1.3096336089672391,0.5136429130776621,True,True
0.5971395812933166,0.46587034630566815,0.5484989692108809,0.010494752623688156,16.773316259410883,36.78129312065275,2.658009306195579,"wfs1a,wfs1b vs ctrl | 24C | 30hpf",within_pc1,"wfs1a,wfs1b",24.0,30.0,12,69.45010570102967,83.36861082844268,0.7152777777777778,0.1384615384615384,False,1.4048763058353215,0.0391961580287229,True,True
0.7390061541757521,0.6629330049770902,0.6947897563581029,0.0014992503748125937,7.762692721035888,41.389667522970676,4.645242059699498,atf6 vs ctrl | 24C | 36hpf,pooled_pc1,atf6,24.0,36.0,24,69.45010570102967,41.14626259395719,0.6458333333333334,0.242366329322851,False,1.1166505159636393,1.073758062861613,True,True
0.7567379004211549,0.6672550002314804,0.7200778996904096,0.004497751124437781,8.439997386686539,67.09133327999108,4.20655338444251,atf6 vs ctrl | 24C | 36hpf,within_pc1,atf6,24.0,36.0,12,69.45010570102967,43.16381605862333,0.6458333333333334,0.242366329322851,False,1.1166505159636393,1.073758062861613,True,True
0.7601106830400867,0.5881733632432231,0.6226053152535203,0.0004997501249375312,6.294813403085862,18.58608112263313,4.625753169624075,ctcf vs ctrl | 24C | 36hpf,pooled_pc1,ctcf,24.0,36.0,24,69.45010570102967,50.72315485772885,0.7986111111111112,0.0359640359640359,True,1.8905124873373989,0.7946365008687624,True,True
0.7352483475837557,0.5589960951381499,0.6287386601999481,0.0004997501249375312,7.988543241927406,32.29396183666817,3.6983577153845566,ctcf vs ctrl | 24C | 36hpf,within_pc1,ctcf,24.0,36.0,12,69.45010570102967,55.067639873083394,0.7986111111111112,0.0359640359640359,True,1.8905124873373989,0.7946365008687624,True,True
0.6282132450715071,0.5731211408047707,0.6206329856914502,0.03298350824587706,9.114830031715197,33.34081634018999,2.216112842572114,"wfs1a,wfs1b vs ctrl | 24C | 36hpf",pooled_pc1,"wfs1a,wfs1b",24.0,36.0,24,69.45010570102967,24.704816802238824,0.9027777777777778,0.0071928071928071,True,2.695163076234823,0.4070468723755945,True,True
0.5322210255763373,0.4853842734788554,0.6039065172504166,0.21339330334832585,19.766926042143176,81.1208301099362,1.4717929971522388,"wfs1a,wfs1b vs ctrl | 24C | 36hpf",within_pc1,"wfs1a,wfs1b",24.0,36.0,12,69.45010570102967,89.19491528207055,0.9027777777777778,0.0071928071928071,True,2.695163076234823,0.4070468723755945,False,False
0.605727852150887,0.4421566959673783,0.5018760628329343,0.0004997501249375312,13.788841081891919,37.34319551660089,2.3455659031017357,atf6 vs ctrl | 28C | 24hpf,pooled_pc1,atf6,28.0,24.0,22,69.45010570102967,72.34580941030589,0.1818181818181818,0.9782217782217782,False,0.4144166233865606,0.6710563175767013,True,True
0.6427334527631892,0.4650954459632948,0.5714904610448399,0.006496751624187906,14.27412084043186,63.305249756255186,2.2584255478888124,atf6 vs ctrl | 28C | 24hpf,within_pc1,atf6,28.0,24.0,11,69.45010570102967,61.30642816765477,0.1818181818181818,0.9782217782217782,False,0.4144166233865606,0.6710563175767013,True,True
0.5665253996675641,0.4653359123301193,0.5153144594639605,0.0024987506246876563,12.406065126505219,50.82488723375565,2.4954388478011644,ctcf vs ctrl | 28C | 24hpf,pooled_pc1,ctcf,28.0,24.0,22,69.45010570102967,62.38530958248722,0.4214876033057851,0.7777222777222778,False,0.6939840983048953,-0.1166504080677951,True,True
0.4658446153766534,0.45727019262814667,0.5621030450341539,0.3953023488255872,25.450023032689177,85.2909746356627,1.419039938993518,ctcf vs ctrl | 28C | 24hpf,within_pc1,ctcf,28.0,24.0,11,69.45010570102967,61.97905274118841,0.4214876033057851,0.7777222777222778,False,0.6939840983048953,-0.1166504080677951,False,False
0.6594774291786969,0.5065626804418855,0.5638391537401634,0.0009995002498750624,9.968821728350779,20.73011238861553,4.370047916349781,"wfs1a,wfs1b vs ctrl | 28C | 24hpf",pooled_pc1,"wfs1a,wfs1b",28.0,24.0,22,69.45010570102967,73.60870541841662,0.6033057851239669,0.3337462537462537,False,1.255436436200212,0.5680331319596639,True,True
0.7421676385580604,0.538665566635361,0.6630535612817585,0.001999000499750125,10.375078098923016,22.160308217013462,5.583674525788893,"wfs1a,wfs1b vs ctrl | 28C | 24hpf",within_pc1,"wfs1a,wfs1b",28.0,24.0,11,69.45010570102967,74.15538753864607,0.6033057851239669,0.3337462537462537,False,1.255436436200212,0.5680331319596639,True,True
0.7162619732271129,0.550013303460436,0.5972578744275864,0.0004997501249375312,8.185221981341114,29.173953071088267,4.41099018799732,atf6 vs ctrl | 28C | 30hpf,pooled_pc1,atf6,28.0,30.0,23,69.45010570102967,62.53551546273226,0.5681818181818182,0.4377691274242998,False,1.1946505479951697,1.0690416403480452,True,True
0.8055627985039144,0.6186892418017701,0.7140986534232591,0.0014992503748125937,7.988233936700345,23.333082683535697,9.28091906681662,atf6 vs ctrl | 28C | 30hpf,within_pc1,atf6,28.0,30.0,11,69.45010570102967,62.81997064305684,0.5681818181818182,0.4377691274242998,False,1.1946505479951697,1.0690416403480452,True,True
0.8103491891897509,0.4610076798029575,0.5516882517486088,0.0004997501249375312,5.860442178474861,12.522233140933764,9.408551105853547,ctcf vs ctrl | 28C | 30hpf,pooled_pc1,ctcf,28.0,30.0,23,69.45010570102967,61.92092331746198,0.9545454545454546,0.0071928071928071,True,2.174334486530088,1.2090530117104128,True,True
0.8511832599577824,0.5198918460612033,0.6419805997386929,0.0004997501249375312,7.876423151794192,14.975010290243286,10.660098748370915,ctcf vs ctrl | 28C | 30hpf,within_pc1,ctcf,28.0,30.0,11,69.45010570102967,68.58074717376404,0.9545454545454546,0.0071928071928071,True,2.174334486530088,1.2090530117104128,True,True
