experiment_id,source,path,error
20260804_seahub_CHEM13_shard001,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM13_shard001/frame_inventory/20260804_seahub_CHEM13_shard001_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM13_shard001/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM13_shard001/physical_embryo_registry/20260804_seahub_CHEM13_shard001_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM13_shard001/frame_masks/20260804_seahub_CHEM13_shard001_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard001/surface_area_qc/20260804_seahub_CHEM13_shard001_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard001/mask_quality_qc/20260804_seahub_CHEM13_shard001_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard001/death_detection/20260804_seahub_CHEM13_shard001_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard001/focus_qc/20260804_seahub_CHEM13_shard001_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard001,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard001/motion_blur_qc/20260804_seahub_CHEM13_shard001_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM13_shard002/frame_inventory/20260804_seahub_CHEM13_shard002_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM13_shard002/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM13_shard002/physical_embryo_registry/20260804_seahub_CHEM13_shard002_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM13_shard002/frame_masks/20260804_seahub_CHEM13_shard002_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard002/surface_area_qc/20260804_seahub_CHEM13_shard002_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard002/mask_quality_qc/20260804_seahub_CHEM13_shard002_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard002/death_detection/20260804_seahub_CHEM13_shard002_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard002/focus_qc/20260804_seahub_CHEM13_shard002_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM13_shard002,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM13_shard002/motion_blur_qc/20260804_seahub_CHEM13_shard002_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard001/frame_inventory/20260804_seahub_CHEM15_shard001_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard001/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard001/physical_embryo_registry/20260804_seahub_CHEM15_shard001_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard001/frame_masks/20260804_seahub_CHEM15_shard001_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard001/surface_area_qc/20260804_seahub_CHEM15_shard001_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard001/mask_quality_qc/20260804_seahub_CHEM15_shard001_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard001/death_detection/20260804_seahub_CHEM15_shard001_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard001/focus_qc/20260804_seahub_CHEM15_shard001_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard001,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard001/motion_blur_qc/20260804_seahub_CHEM15_shard001_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard002/frame_inventory/20260804_seahub_CHEM15_shard002_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard002/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard002/physical_embryo_registry/20260804_seahub_CHEM15_shard002_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard002/frame_masks/20260804_seahub_CHEM15_shard002_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard002/surface_area_qc/20260804_seahub_CHEM15_shard002_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard002/mask_quality_qc/20260804_seahub_CHEM15_shard002_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard002/death_detection/20260804_seahub_CHEM15_shard002_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard002/focus_qc/20260804_seahub_CHEM15_shard002_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard002,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard002/motion_blur_qc/20260804_seahub_CHEM15_shard002_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard003/frame_inventory/20260804_seahub_CHEM15_shard003_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard003/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard003/physical_embryo_registry/20260804_seahub_CHEM15_shard003_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard003/frame_masks/20260804_seahub_CHEM15_shard003_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard003/surface_area_qc/20260804_seahub_CHEM15_shard003_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard003/mask_quality_qc/20260804_seahub_CHEM15_shard003_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard003/death_detection/20260804_seahub_CHEM15_shard003_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard003/focus_qc/20260804_seahub_CHEM15_shard003_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard003,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard003/motion_blur_qc/20260804_seahub_CHEM15_shard003_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard004/frame_inventory/20260804_seahub_CHEM15_shard004_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard004/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard004/physical_embryo_registry/20260804_seahub_CHEM15_shard004_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard004/frame_masks/20260804_seahub_CHEM15_shard004_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard004/surface_area_qc/20260804_seahub_CHEM15_shard004_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard004/mask_quality_qc/20260804_seahub_CHEM15_shard004_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard004/death_detection/20260804_seahub_CHEM15_shard004_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard004/focus_qc/20260804_seahub_CHEM15_shard004_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard004,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard004/motion_blur_qc/20260804_seahub_CHEM15_shard004_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard005/frame_inventory/20260804_seahub_CHEM15_shard005_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM15_shard005/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard005/physical_embryo_registry/20260804_seahub_CHEM15_shard005_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM15_shard005/frame_masks/20260804_seahub_CHEM15_shard005_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard005/surface_area_qc/20260804_seahub_CHEM15_shard005_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard005/mask_quality_qc/20260804_seahub_CHEM15_shard005_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard005/death_detection/20260804_seahub_CHEM15_shard005_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard005/focus_qc/20260804_seahub_CHEM15_shard005_focus_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM15_shard005,motion_blur_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM15_shard005/motion_blur_qc/20260804_seahub_CHEM15_shard005_motion_blur_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,frame_inventory,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM16_shard001/frame_inventory/20260804_seahub_CHEM16_shard001_frame_inventory.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,collection_provenance,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/acquisition/20260804_seahub_CHEM16_shard001/ingest_metadata/collection_provenance.json,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,physical_embryo_registry,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM16_shard001/physical_embryo_registry/20260804_seahub_CHEM16_shard001_physical_embryo_registry.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,frame_masks,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/object_extraction/20260804_seahub_CHEM16_shard001/frame_masks/20260804_seahub_CHEM16_shard001_frame_masks.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,surface_area_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM16_shard001/surface_area_qc/20260804_seahub_CHEM16_shard001_surface_area_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,mask_quality_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM16_shard001/mask_quality_qc/20260804_seahub_CHEM16_shard001_mask_quality_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,death_detection_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM16_shard001/death_detection/20260804_seahub_CHEM16_shard001_death_detection_qc.csv,canonical merged artifact absent
20260804_seahub_CHEM16_shard001,focus_qc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/pipeline/output/quality_control/20260804_seahub_CHEM16_shard001/focus_qc/20260804_seahub_CHEM16_shard001_focus_qc.csv,canonical merged artifact absent
