scope,corpus_dataset_id,pipeline_experiment_id,source_experiment_id,project_name,well_id,well_index,source_fov_id,source_embryo_id,gross_embryos,observed_unique_physical_embryos,peak_concurrent_embryos,n_timepoints,n_time_z_planes,gross_embryo_timepoints,gross_embryo_z_observations,observed_snip_timepoints,observed_valid_snip_timepoints,pipeline_snip_record_count,qc_evaluated_timepoints,confirmed_usable_timepoints,pipeline_qc_record_count,count_basis,embryo_count_basis,frame_inventory_present,plate_metadata_present,detected_or_registered,pipeline_materialized,genotype,chem_perturbation,dose,temperature,stage_hpf,perturbation,perturbation_key,perturbation_domain,has_seq_link,sequencing_pairing_status,collection_name,has_environmental_perturbation,has_chemical_perturbation,has_genetic_perturbation,perturbation_class,condition_signature,atomic_perturbations,classification_needs_review,classification_review_reason,effective_temperature_c,projected_usable_timepoints,projected_usable_z_observations,projection_basis
YX1,20251112,20251112,20251112,Legacy / unspecified,20251112_A06,A06,,,2.0,2,2,49,735,98.0,1470.0,96,96,96,96,29,96,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wildtype,,,30.0,25.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,29.728812435468747,445.9321865320312,scope-specific retention
YX1,20251112,20251112,20251112,Legacy / unspecified,20251112_B07,B07,,,1.0,1,1,49,735,49.0,735.0,49,49,49,49,11,49,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_unknown,,,30.0,25.0,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,11.0,165.0,scope-specific retention
YX1,20251113,20251113,20251113,Legacy / unspecified,20251113_A01,A01,,,1.0,0,0,172,2580,172.0,2580.0,0,0,0,0,0,0,estimated_from_dataset_median,metadata_embryos_per_well,False,True,False,False,cep290_unknown,,,30.0,40.0,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,62.677869450312116,940.1680417546818,scope-specific retention
YX1,20251113,20251113,20251113,Legacy / unspecified,20251113_D03,D03,,,1.0,0,0,172,2580,172.0,2580.0,0,0,0,0,0,0,exact_frame_inventory,metadata_embryos_per_well,True,True,False,True,cep290_wildtype,,,30.0,40.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,62.677869450312116,940.1680417546818,scope-specific retention
YX1,20251119,20251119,20251119,Legacy / unspecified,20251119_A02,A02,,,1.0,1,1,348,3132,348.0,3132.0,348,348,348,348,53,348,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_unknown,,,30.0,10.0,,,,,unknown,,False,False,True,genetic,G:b9d2,"[[""genetic"", ""b9d2""]]",True,unknown genetic status,30,53.0,477.0,scope-specific retention
YX1,20251119,20251119,20251119,Legacy / unspecified,20251119_C03,C03,,,1.0,1,1,348,3132,348.0,3132.0,348,348,348,348,87,348,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_wildtype,,,30.0,10.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,87.0,783.0,scope-specific retention
YX1,20251121,20251121,20251121,Legacy / unspecified,20251121_A01,A01,,,1.0,1,1,173,1557,173.0,1557.0,173,173,173,0,0,0,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_unknown,,,30.0,25.0,,,,,unknown,,False,False,True,genetic,G:b9d2,"[[""genetic"", ""b9d2""]]",True,unknown genetic status,30,63.042275668046486,567.3804810124184,scope-specific retention
YX1,20251121,20251121,20251121,Legacy / unspecified,20251121_A02,A02,,,1.0,1,1,173,1557,173.0,1557.0,165,165,165,0,0,0,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_wildtype,,,30.0,25.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,63.042275668046486,567.3804810124184,scope-specific retention
YX1,20251125,20251125,20251125,Legacy / unspecified,20251125_A03,A03,,,1.0,1,1,231,2079,231.0,2079.0,49,49,49,0,0,0,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_unknown,,,30.0,11.0,,,,,unknown,,False,False,True,genetic,G:b9d2,"[[""genetic"", ""b9d2""]]",True,unknown genetic status,30,84.17783629664011,757.6005266697609,scope-specific retention
YX1,20251125,20251125,20251125,Legacy / unspecified,20251125_B04,B04,,,1.0,1,1,231,2079,231.0,2079.0,231,231,231,0,0,0,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_wildtype,,,30.0,11.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,84.17783629664011,757.6005266697609,scope-specific retention
YX1,20251205,20251205,20251205,Legacy / unspecified,20251205_A01,A01,,,1.0,1,1,115,1035,115.0,1035.0,115,115,115,115,41,115,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_unknown,,,30.0,21.0,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,41.0,369.0,scope-specific retention
YX1,20251205,20251205,20251205,Legacy / unspecified,20251205_A02,A02,,,1.0,1,1,115,1035,115.0,1035.0,115,115,115,115,61,115,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wildtype,,,30.0,21.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,61.0,549.0,scope-specific retention
YX1,20251205,20251205,20251205,Legacy / unspecified,20251205_D12,D12,,,1.0,1,1,115,1035,115.0,1035.0,115,115,115,115,82,115,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,tmem67_wildtype,,,30.0,32.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,82.0,738.0,scope-specific retention
YX1,20251212,20251212,20251212,Legacy / unspecified,20251212_A02,A02,,,2.0,2,2,115,1035,230.0,2070.0,175,175,175,175,8,175,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_unknown,,,30.0,15.0,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,28.042341975390503,252.38107777851454,scope-specific retention
YX1,20251212,20251212,20251212,Legacy / unspecified,20251212_A07,A07,,,1.0,1,1,115,1035,115.0,1035.0,115,115,115,115,65,115,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wildtype,,,30.0,15.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,65.0,585.0,scope-specific retention
YX1,20260206,20260206,20260206,Legacy / unspecified,20260206_A01,A01,,,1.0,1,1,150,1350,150.0,1350.0,150,150,150,150,81,150,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_unknown,,,30.0,10.75,,,,,unknown,,False,False,True,genetic,G:b9d2,"[[""genetic"", ""b9d2""]]",True,unknown genetic status,30,81.0,729.0,scope-specific retention
YX1,20260206,20260206,20260206,Legacy / unspecified,20260206_A02,A02,,,1.0,1,1,150,1350,150.0,1350.0,150,150,150,150,116,150,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_wildtype,,,30.0,10.75,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,116.0,1044.0,scope-specific retention
YX1,20260208,20260208,20260208,Legacy / unspecified,20260208_A01,A01,,,1.0,0,0,321,2889,321.0,2889.0,0,0,0,0,0,0,estimated_from_dataset_median,metadata_embryos_per_well,False,True,False,False,cep290_unkown,,,30.0,9.5,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,116.97439589273365,1052.769563034603,scope-specific retention
YX1,20260208,20260208,20260208,Legacy / unspecified,20260208_A02,A02,,,1.0,1,1,321,2889,321.0,2889.0,321,321,321,321,72,321,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wildtype,,,30.0,9.5,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,72.0,648.0,scope-specific retention
YX1,20260210,20260210,20260210,Legacy / unspecified,20260210_A02,A02,,,1.0,1,1,161,1127,161.0,1127.0,161,161,161,161,104,161,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wildtype,,,30.0,42.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,104.0,728.0,scope-specific retention
YX1,20260210,20260210,20260210,Legacy / unspecified,20260210_A03,A03,,,1.0,0,0,161,1127,161.0,1127.0,0,0,0,0,0,0,estimated_from_dataset_median,metadata_embryos_per_well,False,True,False,False,cep290_unknown,,,30.0,42.0,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,58.66940105523401,410.6858073866381,scope-specific retention
YX1,20260219,20260219,20260219,Legacy / unspecified,20260219_A01,A01,,,1.0,1,1,177,1239,177.0,1239.0,177,177,177,0,0,0,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_unknown,,,30.0,10.0,,,,,unknown,,False,False,True,genetic,G:cep290,"[[""genetic"", ""cep290""]]",True,unknown genetic status,30,64.49990053898398,451.49930377288786,scope-specific retention
YX1,20260219,20260219,20260219,Legacy / unspecified,20260219_A05,A05,,,1.0,1,1,177,1239,177.0,1239.0,177,177,177,0,0,0,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wildtype,,,30.0,10.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,64.49990053898398,451.49930377288786,scope-specific retention
YX1,20260228,20260228,20260228,Legacy / unspecified,20260228_A01,A01,,,1.0,1,1,151,1057,151.0,1057.0,151,151,151,151,137,151,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,tmem67_wildtype,,,30.0,40.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,137.0,959.0,scope-specific retention
YX1,20260414_sci_b9d2_48hpf_plate01,20260414_sci_b9d2_48hpf_plate01,20260414_sci_b9d2_48hpf_plate01,B9D2,20260414_sci_b9d2_48hpf_plate01_A03,A03,,,1.0,1,1,60,420,60.0,420.0,60,60,60,60,60,60,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_wt,,,30.0,30.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,60.0,420.0,scope-specific retention
YX1,20260414_sci_b9d2_48hpf_plate01,20260414_sci_b9d2_48hpf_plate01,20260414_sci_b9d2_48hpf_plate01,B9D2,20260414_sci_b9d2_48hpf_plate01_E08,E08,,,1.0,1,1,60,420,60.0,420.0,60,60,60,60,45,60,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,b9d2_unknown,,,30.0,30.0,,,,,unknown,,False,False,True,genetic,G:b9d2,"[[""genetic"", ""b9d2""]]",True,unknown genetic status,30,45.0,315.0,scope-specific retention
YX1,20260415_sci_cep290_48hpf_plate01,20260415_sci_cep290_48hpf_plate01,20260415_sci_cep290_48hpf_plate01,CEP290,20260415_sci_cep290_48hpf_plate01_A05,A05,,,1.0,1,1,45,405,45.0,405.0,44,44,44,44,22,44,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,uncertain,,,30.0,32.0,,,,,unknown,,False,False,False,control,control,[],True,uncertain genotype label; unknown genetic status; non-empty labels classified as control,30,22.364406217734373,201.27965595960936,scope-specific retention
YX1,20260415_sci_cep290_48hpf_plate01,20260415_sci_cep290_48hpf_plate01,20260415_sci_cep290_48hpf_plate01,CEP290,20260415_sci_cep290_48hpf_plate01_B02,B02,,,1.0,1,1,45,405,45.0,405.0,45,45,45,45,7,45,exact_frame_inventory,"max(metadata_embryos_per_well, observed_peak_concurrent_embryos)",True,True,True,True,cep290_wt,,,30.0,32.0,,,,,unknown,,False,False,False,control,control,[],True,non-empty labels classified as control,30,7.0,63.0,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard001,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard001_C01,C01,c0290a0391f6a5de,seahub_c0290a0391f6a5de_p01,1.0,1,1,1,1,1.0,1.0,1,0,1,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_28C,,28.5,14.0,treatment_28C,28|c|treatment,chemical,False,not_linked,,False,True,False,chemical,C:treatment_28C,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard001,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard001_E01,E01,f4d2bd4b91d92da7,seahub_f4d2bd4b91d92da7_p01,1.0,1,1,1,1,1.0,1.0,1,0,2,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_28C_14hpf_wash,,28.5,24.0,treatment_28C_14hpf_wash,14|28|c|treatment|wash,chemical,False,not_linked,,False,True,False,chemical,C:treatment_28C_14hpf_wash,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard003,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard003_E01,E01,a13aa8beaba3bb38,seahub_a13aa8beaba3bb38_p01,1.0,1,1,1,1,1.0,1.0,1,0,1,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_at_24hpf_28C,,28.5,36.0,treatment_at_24hpf_28C,24|28|at|c|treatment,chemical,False,not_linked,,False,True,False,chemical,C:treatment_at_24hpf_28C,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard003,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard003_G01,G01,5076429b745b5bac,seahub_5076429b745b5bac_p01,1.0,1,1,1,1,1.0,1.0,1,0,1,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_14hpf_wash_28C,,28.5,48.0,treatment_14hpf_wash_28C,14|28|c|treatment|wash,chemical,False,not_linked,,False,True,False,chemical,C:treatment_14hpf_wash_28C,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard004,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard004_E01,E01,f99f9332aadf06c4,seahub_f99f9332aadf06c4_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_24hpf_wash_28C,,28.5,48.0,treatment_24hpf_wash_28C,24|28|c|treatment|wash,chemical,False,not_linked,,False,True,False,chemical,C:treatment_24hpf_wash_28C,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard005,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard005_C01,C01,b429e2883106c1ff,seahub_b429e2883106c1ff_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_at_30hpf_28C,,28.5,48.0,treatment_at_30hpf_28C,28|30|at|c|treatment,chemical,False,not_linked,,False,True,False,chemical,C:treatment_at_30hpf_28C,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,CHEM16,20260724_seahub_CHEM16_shard007,CHEM16,SeaHub chemical,20260724_seahub_CHEM16_shard007_C01,C01,329d7703552a8aa1,seahub_329d7703552a8aa1_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,ctrl,treatment_at_48hpf_28C,,28.5,72.0,treatment_at_48hpf_28C,28|48|at|c|treatment,chemical,False,not_linked,,False,True,False,chemical,C:treatment_at_48hpf_28C,"[[""chemical"", ""unspecified chemical treatment""]]",True,chemical treatment has no agent identity,28,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_C09,C09,75bc8b8b5b54b672,seahub_75bc8b8b5b54b672_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,AB_12hpf_hs,,,28.5,48.0,AB_12hpf_hs,12|ab|hs,genetic,False,not_linked,,True,False,False,environmental,T:heat shock,"[[""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_D05,D05,e0e3a3bd58a0be85,seahub_e0e3a3bd58a0be85_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsFGF_GFP(pos)_12hpf_hs,,,28.5,48.0,hsFGF_GFP(pos)_12hpf_hs,12|gfp|hs|hsfgf,genetic,False,not_linked,,True,False,True,environmental+genetic,G:heat-shock FGF activation | T:heat shock,"[[""genetic"", ""heat-shock FGF activation""], [""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_E01,E01,6efefc98ef4642a2,seahub_6efefc98ef4642a2_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsFGF_GFP(neg)_12hpf_hs,,,28.5,48.0,hsFGF_GFP(neg)_12hpf_hs,12|gfp|hs|hsfgf,genetic,False,not_linked,,True,False,False,environmental,T:heat shock,"[[""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_E09,E09,92116b14ce540a8b,seahub_92116b14ce540a8b_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsWnt_GFP(pos)_12hpf_hs,,,28.5,48.0,hsWnt_GFP(pos)_12hpf_hs,12|gfp|hs|hswnt,genetic,False,not_linked,,True,False,True,environmental+genetic,G:heat-shock WNT activation | T:heat shock,"[[""genetic"", ""heat-shock WNT activation""], [""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_F05,F05,7c5b3d798223482b,seahub_7c5b3d798223482b_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsWnt_GFP(neg)_12hpf_hs,,,28.5,48.0,hsWnt_GFP(neg)_12hpf_hs,12|gfp|hs|hswnt,genetic,False,not_linked,,True,False,False,environmental,T:heat shock,"[[""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_G01,G01,e3cf0235de9d6e9a,seahub_e3cf0235de9d6e9a_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,AB_24hpf_hs,,,28.5,48.0,AB_24hpf_hs,24|ab|hs,genetic,False,not_linked,,True,False,False,environmental,T:heat shock,"[[""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_G09,G09,76cb0a5ed0b86e12,seahub_76cb0a5ed0b86e12_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsFGF_GFP(pos)_24hpf_hs,,,28.5,48.0,hsFGF_GFP(pos)_24hpf_hs,24|gfp|hs|hsfgf,genetic,False,not_linked,,True,False,True,environmental+genetic,G:heat-shock FGF activation | T:heat shock,"[[""genetic"", ""heat-shock FGF activation""], [""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard001,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard001_H05,H05,d32d02a09af4c856,seahub_d32d02a09af4c856_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsFGF_GFP(neg)_24hpf_hs,,,28.5,48.0,hsFGF_GFP(neg)_24hpf_hs,24|gfp|hs|hsfgf,genetic,False,not_linked,,True,False,False,environmental,T:heat shock,"[[""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard002,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard002_A01,A01,8ba2a71432061aa2,seahub_8ba2a71432061aa2_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsWnt_GFP(pos)_24hpf_hs,,,28.5,48.0,hsWnt_GFP(pos)_24hpf_hs,24|gfp|hs|hswnt,genetic,False,not_linked,,True,False,True,environmental+genetic,G:heat-shock WNT activation | T:heat shock,"[[""genetic"", ""heat-shock WNT activation""], [""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
SeaHub,GENE11,20260724_seahub_GENE11_shard002,GENE11,SeaHub genetic,20260724_seahub_GENE11_shard002_A09,A09,bc755b7ed8cd9df1,seahub_bc755b7ed8cd9df1_p01,1.0,1,1,1,1,1.0,1.0,0,0,0,0,0,0,exact_detection_manifest,one embryo per detected bundle well,True,True,True,True,hsWnt_GFP(neg)_24hpf_hs,,,28.5,48.0,hsWnt_GFP(neg)_24hpf_hs,24|gfp|hs|hswnt,genetic,False,not_linked,,True,False,False,environmental,T:heat shock,"[[""environmental"", ""heat shock""]]",True,heat-shock construct classification should be curated,28.5,0.9892051030421982,0.9892051030421982,scope-specific retention
