variant,well,z_mu_00,z_mu_01,z_mu_02,z_mu_03,z_mu_04,z_mu_05,z_mu_06,z_mu_07,z_mu_08,z_mu_09,z_mu_10,z_mu_11,z_mu_12,z_mu_13,z_mu_14,z_mu_15,z_mu_16,z_mu_17,z_mu_18,z_mu_19,z_mu_20,z_mu_21,z_mu_22,z_mu_23,z_mu_24,z_mu_25,z_mu_26,z_mu_27,z_mu_28,z_mu_29,z_mu_30,z_mu_31,z_mu_32,z_mu_33,z_mu_34,z_mu_35,z_mu_36,z_mu_37,z_mu_38,z_mu_39,z_mu_40,z_mu_41,z_mu_42,z_mu_43,z_mu_44,z_mu_45,z_mu_46,z_mu_47,z_mu_48,z_mu_49,z_mu_50,z_mu_51,z_mu_52,z_mu_53,z_mu_54,z_mu_55,z_mu_56,z_mu_57,z_mu_58,z_mu_59,z_mu_60,z_mu_61,z_mu_62,z_mu_63,z_mu_64,z_mu_65,z_mu_66,z_mu_67,z_mu_68,z_mu_69,z_mu_70,z_mu_71,z_mu_72,z_mu_73,z_mu_74,z_mu_75,z_mu_76,z_mu_77,z_mu_78,z_mu_79,z_mu_80,z_mu_81,z_mu_82,z_mu_83,z_mu_84,z_mu_85,z_mu_86,z_mu_87,z_mu_88,z_mu_89,z_mu_90,z_mu_91,z_mu_92,z_mu_93,z_mu_94,z_mu_95,z_mu_96,z_mu_97,z_mu_98,z_mu_99
render_7p8_r75,D09,0.4220886528491974,-0.599796712398529,0.06763492524623871,0.375835120677948,-0.023093055933713913,-0.06618056446313858,-0.19174332916736603,0.04509509354829788,-0.02767069824039936,-0.024459129199385643,0.14434285461902618,-0.338408887386322,0.01966692879796028,0.012682685628533363,-0.0001896378380479291,0.007632876746356487,0.09161127358675003,0.07159876078367233,0.08106110990047455,-0.018936332315206528,-0.16112373769283295,-0.04465342313051224,0.23363390564918518,-0.14990900456905365,0.1258704513311386,-0.045233793556690216,-0.12081263959407806,-0.13502295315265656,0.0804852619767189,0.03830419480800629,-0.17808906733989716,-0.039480846375226974,-0.034773245453834534,0.33275946974754333,-0.022699883207678795,-0.0748162716627121,0.09295733273029327,-0.341079443693161,0.20418128371238708,0.24154974520206451,0.07114194333553314,0.011143851093947887,-0.18867231905460358,-0.14227010309696198,-0.011544174514710903,0.22840718924999237,0.0750381201505661,0.1475248783826828,0.012472890317440033,0.09951280802488327,0.07853787392377853,-0.07035541534423828,0.20971034467220306,0.10443171113729477,0.2798892855644226,0.31232333183288574,0.08361002802848816,-0.23168440163135529,-0.36000362038612366,0.15894141793251038,0.17030541598796844,-0.2585088312625885,0.025472495704889297,0.12798088788986206,-0.24000854790210724,-0.044520191848278046,-0.2329367995262146,0.07381552457809448,0.06314761191606522,-0.17692574858665466,0.16226378083229065,-1.0035570859909058,-0.23109285533428192,0.07121551036834717,0.1437385231256485,-0.28916487097740173,-0.20866082608699799,0.011743511073291302,0.17701908946037292,0.20106667280197144,-0.021720755845308304,-0.12498372793197632,-0.0812431052327156,0.13621902465820312,0.10293161869049072,-0.2717192471027374,0.03655852749943733,-0.03874486684799194,-0.16661693155765533,-0.35601806640625,-0.3218346834182739,-0.05297365039587021,-0.14959284663200378,0.09851009398698807,-0.021374443545937538,-0.06988579034805298,-0.09236683696508408,-0.1344195008277893,0.14824558794498444,0.12397246807813644
render_7p8_r75,D10,0.33236944675445557,-0.4690488278865814,-0.014636270701885223,0.339614599943161,-0.030584953725337982,0.003934628330171108,0.13974535465240479,0.04208584502339363,0.02809065207839012,-0.005055681802332401,0.009550445713102818,-0.6723906397819519,-0.021110720932483673,-0.03581291437149048,0.013134490698575974,-0.04176368936896324,0.05296020209789276,0.027661656960844994,-0.05020396038889885,0.012882690876722336,-0.019400332123041153,-0.12418434768915176,0.09202349185943604,-0.28546467423439026,0.03461335599422455,0.018024824559688568,0.06812313199043274,-0.16803118586540222,0.1138821691274643,0.08928579092025757,-0.31053099036216736,-0.08451974391937256,0.05786613002419472,1.327210545539856,0.08117150515317917,0.08690463751554489,-0.048922255635261536,-0.19716329872608185,0.049214284867048264,0.09752199798822403,0.032252587378025055,0.08022163063287735,-0.05226393789052963,0.014418022707104683,-0.09774094820022583,0.16006433963775635,-0.06293027102947235,0.1334770768880844,0.04932746663689613,-0.17138025164604187,-0.021338483318686485,0.034796882420778275,0.11396612972021103,-0.14201319217681885,-0.10876116901636124,0.0022820185404270887,0.0461370050907135,0.14062567055225372,-0.11637286096811295,-0.06906773149967194,-0.013914833776652813,-0.06525576859712601,-0.05298503488302231,-0.07526998221874237,-0.17634007334709167,-0.04490941762924194,-0.1373753398656845,-0.10516957193613052,-0.00786575861275196,-0.1752309799194336,0.020989928394556046,-0.6015767455101013,0.19491906464099884,-0.06322664022445679,0.09882277995347977,-0.04801427945494652,-0.05422326549887657,-0.026925500482320786,0.0955972895026207,-0.06029214709997177,0.1438751518726349,-0.18785078823566437,-0.12187135964632034,0.09407215565443039,-0.08166378736495972,0.03237713873386383,0.05992726609110832,0.043336011469364166,0.1188749298453331,-0.08610688149929047,-0.07583507895469666,0.15185397863388062,0.024241451174020767,-0.006691257003694773,-0.07669343054294586,-0.17735585570335388,0.02350964955985546,0.013705953024327755,0.08997325599193573,-0.17289654910564423
render_7p8_r75,D11,0.32194146513938904,-0.7131707072257996,-0.015073384158313274,0.30769073963165283,-0.017291143536567688,-0.02448936365544796,0.28555113077163696,0.043781593441963196,0.012009777128696442,-0.024818014353513718,-0.034633029252290726,-0.5544500350952148,-0.016366224735975266,-0.01977316476404667,0.016200067475438118,-0.04522288218140602,0.09538576006889343,0.001346922479569912,-0.041420936584472656,0.0044055236503481865,-0.04667472839355469,-0.16147878766059875,0.11867763102054596,-0.2740980088710785,0.0902528464794159,-0.017166538164019585,0.02262786589562893,-0.17567801475524902,0.09334151446819305,0.15185104310512543,-0.241032674908638,-0.1038697212934494,0.1112837865948677,1.187901258468628,0.07727628201246262,0.03458361327648163,-0.019456608220934868,-0.17194640636444092,0.028534842655062675,0.08690351992845535,0.058802034705877304,0.04110949859023094,-0.057936567813158035,-0.059716857969760895,-0.08325333893299103,0.18987566232681274,-0.03965752571821213,0.11607624590396881,0.0272038746625185,-0.1298741102218628,-0.032640401273965836,0.04242195561528206,0.1262103170156479,-0.11064638197422028,-0.1269511580467224,-0.03259757533669472,0.0790545716881752,0.12991978228092194,-0.08961028605699539,0.010381385684013367,-0.04659964144229889,-0.06637753546237946,-0.025754082947969437,-0.07942560315132141,-0.09874705970287323,-0.045036960393190384,-0.06907113641500473,-0.06129549816250801,-0.02663232758641243,-0.15340352058410645,0.022185489535331726,-0.7774950861930847,0.18237963318824768,0.02605421096086502,0.09199000895023346,-0.013047275133430958,-0.09813932329416275,-0.005963406525552273,0.02855037711560726,-0.020250661298632622,0.1396077275276184,-0.07523653656244278,-0.12458173930644989,0.10120490938425064,-0.096793033182621,0.022190120071172714,0.1083134338259697,0.020096926018595695,0.07980307191610336,-0.059385381639003754,-0.07303737848997116,0.14610090851783752,-0.03331270068883896,0.02795647270977497,0.005175474099814892,-0.16814498603343964,-0.00020940825925208628,0.017207225784659386,0.04577570781111717,-0.17803193628787994
render_7p8_r75,D12,0.23207005858421326,-0.7696990370750427,0.050332438200712204,0.2937893569469452,-0.028079314157366753,0.057473715394735336,0.11374647170305252,0.029843704774975777,-0.022392304614186287,0.1352446973323822,-0.0064611658453941345,-0.5956076979637146,-0.06686203926801682,0.04049934446811676,-0.03411822021007538,0.0008740075281821191,0.0016845897771418095,-0.05913200601935387,0.01196835096925497,0.018478544428944588,0.11662185192108154,0.11801548302173615,0.1504308581352234,-0.0957760214805603,-0.45992088317871094,-0.14324884116649628,-0.01590692438185215,0.44718897342681885,-0.4894012212753296,-0.1810913234949112,-0.014049330726265907,0.1334591656923294,-0.6389538049697876,-0.6720317006111145,0.17466214299201965,-0.03760652244091034,-0.2097730189561844,0.02436915785074234,0.1930723488330841,-0.14623750746250153,-0.5970473885536194,0.11147984117269516,-0.051717519760131836,0.5316928029060364,0.10810535401105881,-0.22380362451076508,-0.2481662482023239,-0.27201929688453674,0.06725526601076126,-0.13124984502792358,0.2656107544898987,-0.32305940985679626,-0.01843300834298134,0.33771729469299316,0.3803553581237793,-0.12002264708280563,-0.09444723278284073,-0.23229269683361053,0.1660851091146469,-0.2948535084724426,0.46706825494766235,0.3243754208087921,-0.15025518834590912,0.2856675088405609,-0.052136532962322235,0.23345084488391876,-0.08290403336286545,0.06952597945928574,0.31810078024864197,0.5625256299972534,0.5257015824317932,-1.1390661001205444,-0.6700591444969177,-0.525046169757843,0.010448196902871132,-0.043801695108413696,0.1881629228591919,0.22347700595855713,0.013696707785129547,0.2436390072107315,-0.4109073281288147,-0.6532934904098511,0.07332474738359451,-0.09554009139537811,0.580504298210144,0.14324291050434113,-0.2266530841588974,0.12034142017364502,-0.10586787760257721,-0.058892156928777695,0.33985379338264465,-0.14324215054512024,0.2496650665998459,0.09572739899158478,-0.22846150398254395,0.3841431736946106,0.05855834484100342,0.015289622358977795,0.02058599889278412,0.39031505584716797
render_7p8_r75,E01,0.10534469783306122,-0.34573933482170105,0.010738196782767773,0.37443646788597107,-0.006043949630111456,-0.04179556667804718,0.31680601835250854,-0.027917291969060898,-0.02051224559545517,-0.012396019883453846,0.009637696668505669,-1.0730724334716797,-0.027842499315738678,-0.0025653752963989973,0.034503255039453506,-0.034457411617040634,0.015841208398342133,-0.00998114887624979,0.0024715252220630646,0.04094653204083443,-0.1589491069316864,0.09817368537187576,0.23851045966148376,-0.06392580270767212,-0.15021708607673645,0.038588717579841614,-0.002658272860571742,-0.013826804235577583,0.008538010530173779,-0.14550407230854034,-0.21131452918052673,0.20756575465202332,-0.2808418273925781,-1.250840187072754,-0.1139230728149414,0.00793292187154293,-0.05661909282207489,-0.3959744870662689,0.3501375615596771,0.18995897471904755,-0.24640031158924103,-0.04538758471608162,-0.25844675302505493,0.046787191182374954,0.10564252734184265,-0.017496727406978607,0.03847726806998253,0.13997377455234528,0.03965837135910988,-0.004765469580888748,0.2245359718799591,-0.13751251995563507,0.15899863839149475,0.16644465923309326,0.60440993309021,0.3919163644313812,0.04411222040653229,-0.2986794412136078,-0.36477595567703247,-0.002337290672585368,0.379675030708313,-0.12746915221214294,-0.028513731434941292,0.21163088083267212,-0.31264543533325195,-0.012078944593667984,-0.35880807042121887,0.15508238971233368,0.23128773272037506,-0.047739773988723755,0.31078460812568665,-0.2278924584388733,-0.520535945892334,-0.17155352234840393,0.14718009531497955,-0.3740738332271576,-0.17409352958202362,0.05563892796635628,0.24306929111480713,0.19166332483291626,-0.09764612466096878,-0.45295557379722595,0.13174410164356232,0.10249459743499756,0.3521078824996948,-0.36853092908859253,-0.14810310304164886,0.04777001217007637,-0.35578933358192444,-0.2895908057689667,-0.19299335777759552,-0.10844483971595764,-0.13180766999721527,0.012237787246704102,-0.15839453041553497,0.06529546529054642,-0.02013130486011505,-0.08993370831012726,0.18984168767929077,0.3244352638721466
render_7p8_r75,E02,0.5472950339317322,0.36086320877075195,-0.0004381588951218873,0.43558475375175476,0.002478476148098707,-0.0711812749505043,0.2927791178226471,0.036217961460351944,-0.007272307761013508,0.12186353653669357,0.01886218972504139,-1.0859776735305786,0.009094206616282463,-0.01687575876712799,-0.027732644230127335,0.00889496598392725,0.043489087373018265,-0.06858403235673904,-0.005954672582447529,-0.01825892925262451,0.034794025123119354,0.05655694007873535,0.0945529192686081,-0.17016883194446564,-0.08723986148834229,0.12736104428768158,0.047179464250802994,0.014021649956703186,0.07792363315820694,-0.06788315623998642,-0.2796323597431183,0.07047069072723389,-0.14541159570217133,0.2573796808719635,-0.00812813825905323,0.12527596950531006,-0.09122198075056076,-0.2148706018924713,0.14003337919712067,0.12106036394834518,-0.06376822292804718,0.08172863721847534,-0.11113326251506805,0.12082941085100174,-0.02519894950091839,0.0311344675719738,-0.026522060856223106,0.11988122016191483,0.01854736916720867,-0.10859035700559616,0.09186724573373795,-0.0035159080289304256,0.04462957754731178,-0.0395863838493824,0.189520001411438,0.18211312592029572,-0.054553791880607605,-0.027405552566051483,-0.2179022580385208,-0.14248104393482208,0.0928293988108635,-0.1158638671040535,-0.10034635663032532,-0.004852218087762594,-0.29143792390823364,-0.0007518106722272933,-0.2792251706123352,-0.026539413258433342,0.07184337079524994,-0.10488878935575485,0.14140275120735168,-1.6036447286605835,-0.12205095589160919,-0.18258194625377655,0.0554034523665905,-0.1604759693145752,-0.02080107294023037,-0.05217929184436798,0.19936929643154144,-0.00908063817769289,0.012507262639701366,-0.3467258810997009,0.014946469105780125,0.022294355556368828,0.08861295133829117,-0.1288910061120987,-0.0756184309720993,0.07252144813537598,0.026127321645617485,-0.15107233822345734,-0.11411331593990326,-0.012391550466418266,0.03224967047572136,-0.02413744106888771,-0.2062905877828598,-0.049329571425914764,0.019714955240488052,0.004221807699650526,0.17236456274986267,0.02184915542602539
render_7p8_r75,E03,0.3316311538219452,-0.47302472591400146,0.019937461242079735,0.2290918529033661,0.0012134782737120986,-0.02936905063688755,-0.07181119918823242,0.009719131514430046,0.00404558377340436,-0.08657834678888321,0.05962585285305977,-0.973964273929596,0.004535685759037733,-0.031876903027296066,0.007572967559099197,-0.006952248513698578,0.012675154954195023,0.028931761160492897,-0.027685286477208138,0.022079242393374443,-0.05371496081352234,0.048747431486845016,0.1648324877023697,-0.1880435198545456,-0.026115985587239265,0.09630311280488968,0.046018656343221664,-0.13734906911849976,0.19237513840198517,-0.01780710741877556,-0.37768062949180603,0.025523245334625244,-0.06497735530138016,0.7799565196037292,-0.06759066134691238,0.04165094345808029,0.01581013761460781,-0.40710824728012085,0.22414112091064453,0.23671941459178925,0.10966892540454865,0.019183391705155373,-0.18411992490291595,-0.05535278841853142,-0.012233041226863861,0.19211570918560028,0.05562799051403999,0.22912199795246124,0.07822149991989136,-0.09553086012601852,0.020718766376376152,0.024041635915637016,0.11223991215229034,-0.042197007685899734,0.2308359295129776,0.28053468465805054,0.01840811036527157,-0.07944802194833755,-0.3878985345363617,0.036427177488803864,0.1366339921951294,-0.28619807958602905,-0.015224031172692776,0.04719308018684387,-0.34735244512557983,-0.03254321962594986,-0.3758212924003601,0.02056995779275894,0.062010280787944794,-0.280117005109787,0.11477344483137131,-1.4096397161483765,-0.13107313215732574,-0.06348954886198044,0.11209255456924438,-0.27624407410621643,-0.15950509905815125,-0.04847351089119911,0.2185586392879486,0.029769249260425568,0.07156828045845032,-0.2832103967666626,-0.054202452301979065,0.10334811359643936,0.01762564107775688,-0.23001278936862946,-0.08776339143514633,0.018402060493826866,-0.0690063014626503,-0.26676487922668457,-0.2895321846008301,0.046385444700717926,-0.06613411754369736,-0.011923529207706451,-0.17013511061668396,-0.16547232866287231,-0.004560195840895176,-0.03893601894378662,0.22869209945201874,-0.012416385114192963
render_7p8_r75,E04,0.31449124217033386,0.5932192802429199,-0.02876092679798603,0.34097912907600403,-0.013161495327949524,0.020316263660788536,-0.1950567364692688,0.05547744408249855,-0.04671370983123779,0.10350822657346725,0.01614822819828987,-0.6545947194099426,-0.022520290687680244,-0.02283843606710434,-0.025830669328570366,-0.03038027510046959,0.04314681515097618,-0.039521925151348114,-0.04960533231496811,0.06983073055744171,-0.024607006460428238,-0.15687240660190582,0.17017847299575806,-0.28598693013191223,0.015526833012700081,0.01931510865688324,0.03479602187871933,-0.18080098927021027,0.059697020798921585,0.11991143971681595,-0.31088751554489136,-0.0984041765332222,0.0710529237985611,1.1591084003448486,0.08518272638320923,0.10293726623058319,-0.056811243295669556,-0.19067777693271637,0.07045426219701767,0.09743504971265793,-0.023880157619714737,0.14350606501102448,-0.04018518701195717,0.027817867696285248,-0.12016494572162628,0.16770607233047485,-0.09999306499958038,0.07053287327289581,0.02949337102472782,-0.1731359213590622,0.01245664432644844,0.03533514589071274,0.16687192022800446,-0.10031051933765411,-0.07616565376520157,0.0012483691098168492,0.016389397904276848,0.13372895121574402,-0.09795510768890381,-0.07986918091773987,-0.023732317611575127,-0.008545508608222008,-0.06508514285087585,-0.044649407267570496,-0.17851535975933075,0.005456176120787859,-0.14335887134075165,-0.09691077470779419,0.013819410465657711,-0.15619318187236786,0.036924973130226135,-0.6045091152191162,0.15681831538677216,-0.06677393615245819,0.09511341899633408,-0.03595608472824097,-0.026415757834911346,0.004626395646482706,0.10317389667034149,-0.0038272992242127657,0.10552452504634857,-0.18627066910266876,-0.09345880150794983,0.05516839399933815,-0.03999684005975723,0.038129087537527084,0.05308251455426216,0.05977720394730568,0.13210266828536987,-0.07808380573987961,-0.06886468827724457,0.13723808526992798,0.046574100852012634,0.03549150750041008,-0.07370232790708542,-0.1414656788110733,-0.009767089039087296,0.0044285599142313,0.05706552416086197,-0.12573972344398499
render_7p8_r75,E05,0.4243534505367279,-1.2408561706542969,-0.0001839907927205786,0.5272021293640137,-0.008095910772681236,-0.06223233789205551,-0.19379876554012299,-0.008281324058771133,0.03232763335108757,-0.2758946120738983,-0.002609183778986335,-0.4829983413219452,0.0009962735930457711,-0.05042897164821625,0.0051397173665463924,0.024550452828407288,0.07310575991868973,0.02427760511636734,0.040077049285173416,-0.04855002090334892,-0.07173393666744232,0.09613906592130661,0.06459660083055496,0.02936062589287758,-0.0468209944665432,-0.044978976249694824,-0.06355933099985123,-0.00962793454527855,-0.07415809482336044,0.001985479611903429,-0.014998091384768486,0.08360803872346878,-0.07371840626001358,-0.606521725654602,-0.056941721588373184,-0.10856796056032181,0.09227266907691956,-0.07758620381355286,0.13730742037296295,0.06732640415430069,0.010462215170264244,-0.08285351097583771,-0.12904617190361023,-0.03916488587856293,0.12185414880514145,0.029348716139793396,0.09941966831684113,0.05250690504908562,-0.018083231523633003,0.10493868589401245,0.07607664912939072,-0.11884012073278427,0.03953764587640762,0.16458909213542938,0.2311437726020813,0.1358712911605835,0.027581607922911644,-0.22144080698490143,-0.1448386162519455,0.1295192986726761,0.1807619333267212,-0.14516125619411469,0.08472860604524612,0.14792557060718536,-0.04317856580018997,0.011151126585900784,-0.08323923498392105,0.13534660637378693,0.06703606992959976,0.03792969509959221,0.15668919682502747,-1.362525463104248,-0.27910616993904114,0.02962736040353775,-0.029615340754389763,-0.158040389418602,-0.12633106112480164,0.020882323384284973,-0.009906625375151634,0.12875059247016907,-0.08179505914449692,-0.07104728370904922,0.041938722133636475,-0.005859365686774254,0.13386690616607666,-0.18192359805107117,-0.00995631329715252,-0.012564558535814285,-0.19328363239765167,-0.14178788661956787,-0.044700656086206436,-0.061637673527002335,-0.06002628058195114,0.006720361765474081,-0.07244128733873367,0.08320996165275574,-0.05266807600855827,-0.0007890096167102456,0.10485494136810303,0.1641802042722702
render_7p8_r75,E06,0.5204888582229614,1.2241182327270508,0.028206519782543182,0.4878247380256653,-0.05207400768995285,-0.009565930813550949,0.7682186961174011,-0.0014426028355956078,-0.01115442905575037,0.15094247460365295,0.036785732954740524,-0.8171549439430237,0.010951245203614235,-0.05254465341567993,-0.02451210841536522,0.01517096720635891,-0.04862755537033081,-0.04725971445441246,0.03726488724350929,-0.010874427855014801,0.008718647062778473,-0.1707271784543991,0.2686959207057953,-0.2924569547176361,-0.21416503190994263,-0.16747820377349854,-0.03176859766244888,0.17894099652767181,-0.31973230838775635,-0.009562540799379349,-0.21414484083652496,-0.05871593952178955,-0.36092373728752136,-0.1845821887254715,0.21445854008197784,0.014650212600827217,-0.17895743250846863,-0.10906749963760376,0.09134134650230408,-0.03256953880190849,-0.4222033619880676,0.22645965218544006,-0.09243106842041016,0.3645288348197937,-0.024411115795373917,0.07635325938463211,-0.22213305532932281,-0.171118825674057,0.05450015887618065,-0.1882055550813675,0.2280527800321579,-0.2582637369632721,0.2140946388244629,0.20983284711837769,0.1629001796245575,-0.11988397687673569,-0.05781400203704834,-0.03327799588441849,0.08586619794368744,-0.23677390813827515,0.2969728112220764,0.2513720691204071,-0.14708642661571503,0.14931434392929077,-0.13543400168418884,0.14810769259929657,-0.12314517796039581,0.0002574010577518493,0.28685134649276733,0.22667695581912994,0.41225558519363403,-1.1484172344207764,-0.3740907907485962,-0.36757925152778625,0.14406387507915497,-0.09011293947696686,0.10571824759244919,0.1854778230190277,0.06683280318975449,0.23537884652614594,-0.16929641366004944,-0.5023125410079956,-0.05528850108385086,0.053864262998104095,0.38145169615745544,0.13398604094982147,-0.04008599743247032,0.08438396453857422,0.027712110430002213,-0.0805891752243042,0.21585018932819366,-0.010393057018518448,0.1704779863357544,0.12965324521064758,-0.10975007712841034,0.17101958394050598,0.05668158084154129,0.025493478402495384,0.0210775975137949,0.17023244500160217
render_7p8_r75,E07,0.030137380585074425,-0.5604732036590576,0.0142005430534482,0.5046230554580688,-0.03309827670454979,-0.014936069957911968,0.10602656751871109,0.020849965512752533,-0.015728246420621872,0.06729109585285187,-0.022480368614196777,-0.7864738702774048,-0.05796921253204346,-0.01351687777787447,0.01891716755926609,-0.0424814336001873,0.030892159789800644,-0.011859899386763573,-0.024354878813028336,0.0436248816549778,-0.07407041639089584,-0.0805041566491127,0.27589789032936096,-0.30523326992988586,-0.14434921741485596,-0.027608605101704597,-0.020974431186914444,-0.037463899701833725,-0.09373290091753006,0.0017153602093458176,-0.25624018907546997,0.058752648532390594,-0.187215656042099,-1.3153374195098877,0.08171913772821426,0.04636506736278534,-0.13344082236289978,-0.2614017426967621,0.20079094171524048,0.09355761855840683,-0.3031609058380127,0.12414642423391342,-0.13787418603897095,0.05916667357087135,-0.014063091017305851,0.009322687052190304,-0.10874779522418976,0.030792785808444023,0.10103341192007065,-0.16320578753948212,0.19684727489948273,-0.11012136936187744,0.1782524287700653,0.09887731075286865,0.31298336386680603,0.11363296955823898,0.016016382724046707,-0.06765477359294891,-0.16966579854488373,-0.07657836377620697,0.22816047072410583,0.025287257507443428,-0.08000273257493973,0.10126696527004242,-0.2232826203107834,0.025818778201937675,-0.20841282606124878,0.04696686938405037,0.15670931339263916,0.06607802212238312,0.3087161183357239,0.44677966833114624,-0.28525686264038086,-0.20709553360939026,0.1282067745923996,-0.13727328181266785,-0.11328043788671494,0.07602442800998688,0.13215993344783783,0.11176761239767075,-0.03257245570421219,-0.43347829580307007,0.02561948075890541,0.08562342822551727,0.2586938142776489,-0.023699508979916573,-0.06651495397090912,0.03969072923064232,-0.1254921555519104,-0.19602462649345398,-0.061401162296533585,-0.02322322688996792,-0.05532563850283623,0.06760644912719727,-0.07968414574861526,0.008065375499427319,-0.007622553035616875,-0.004470000974833965,0.08092290908098221,0.11245670914649963
render_7p8_r75,E08,0.42770180106163025,0.36373502016067505,0.019553733989596367,0.36728575825691223,-0.038760341703891754,-0.052194319665431976,0.03515727445483208,0.02968417853116989,-0.02148277685046196,0.06776987016201019,0.021634185686707497,-0.8767938017845154,-0.014778785407543182,-0.04203670099377632,-0.03220305219292641,-0.012467551976442337,0.03192903473973274,-0.03310490772128105,-0.06875789165496826,0.018837174400687218,-0.06470666080713272,-0.06821507215499878,0.21604107320308685,-0.31457483768463135,0.015778211876749992,0.06392873823642731,0.05961503088474274,-0.21808914840221405,0.17957007884979248,0.05196657404303551,-0.41817793250083923,-0.07610549032688141,0.032243531197309494,0.8821402192115784,0.015234832651913166,0.0752190351486206,0.011335687711834908,-0.3751700818538666,0.18946045637130737,0.2058873027563095,0.08356732130050659,0.08607364445924759,-0.14035966992378235,-0.08202651143074036,-0.08155251294374466,0.2216491997241974,-0.007407175377011299,0.20417629182338715,0.07146716862916946,-0.17137828469276428,0.009564853273332119,0.034664127975702286,0.17760016024112701,-0.0715847909450531,0.06666593253612518,0.20558658242225647,0.05645912513136864,0.018615664914250374,-0.332623690366745,-0.01004996057599783,0.037736792117357254,-0.23493178188800812,-0.056497473269701004,0.02084527723491192,-0.30211779475212097,-0.03652050718665123,-0.30366572737693787,-0.023397473618388176,0.05722749978303909,-0.2759656310081482,0.12977656722068787,-1.5393285751342773,0.04718517139554024,-0.07754115015268326,0.12531429529190063,-0.20798012614250183,-0.15397335588932037,-0.03054938092827797,0.1527123749256134,-0.006836793851107359,0.12812434136867523,-0.2730204463005066,-0.10440754890441895,0.10221470892429352,-0.018875321373343468,-0.12610572576522827,-0.0106525719165802,0.03185049444437027,0.048052914440631866,-0.25209715962409973,-0.23818722367286682,0.1349543184041977,-0.06311578303575516,-0.010563721880316734,-0.12331787496805191,-0.22332990169525146,0.0044694934040308,-0.003309082705527544,0.17817158997058868,-0.13660874962806702
render_7p8_r75,E09,-0.01609034277498722,-0.08369961380958557,0.006456334143877029,0.4769446551799774,-0.04028370603919029,-0.003015343565493822,0.0772976204752922,0.010688726790249348,-0.028466662392020226,-0.04368191212415695,0.026481641456484795,-1.119644284248352,-0.018637197092175484,-0.01699887216091156,0.01143562886863947,-0.043101225048303604,-0.018699435517191887,-0.021645070984959602,-0.02214943617582321,0.017557920888066292,0.16807466745376587,-0.008364195004105568,0.17689965665340424,-0.34762194752693176,-0.4010136127471924,-0.03538334742188454,0.1270328164100647,0.24502801895141602,-0.20435796678066254,-0.11863929033279419,-0.24499104917049408,0.0519879125058651,-0.3782752752304077,-1.5739645957946777,0.22885625064373016,0.17537683248519897,-0.3769979774951935,-0.06686348468065262,0.10174606740474701,-0.06436824798583984,-0.5541911721229553,0.2345648556947708,-0.01964748091995716,0.3570648431777954,-0.07557561993598938,-0.12745462357997894,-0.2885390818119049,-0.14336256682872772,0.20648343861103058,-0.34286701679229736,0.16425441205501556,-0.07842018455266953,0.04487713798880577,-0.0007464185473509133,0.1659659892320633,-0.1823405921459198,-0.1346701830625534,0.14643561840057373,0.06956454366445541,-0.39545419812202454,0.1920819878578186,0.34330418705940247,-0.27394378185272217,0.08319901674985886,-0.14422905445098877,0.10505775362253189,-0.09939990192651749,-0.02273048833012581,0.21094530820846558,0.38599923253059387,0.3565432131290436,1.6824169158935547,-0.21816301345825195,-0.5558648109436035,0.051663633435964584,0.06479369103908539,0.1468060165643692,0.1047787219285965,0.07799537479877472,-0.0019123994279652834,-0.10540487617254257,-0.657623291015625,0.00960493367165327,-0.04402612894773483,0.2590491771697998,0.32174673676490784,-0.20520566403865814,0.1979571431875229,0.16420340538024902,-0.007189664989709854,0.19504350423812866,0.04952198639512062,0.2031695544719696,-0.005138393025845289,-0.22816193103790283,0.06482512503862381,0.1359039694070816,0.10172775387763977,0.020327117294073105,-0.026232071220874786
